restaurantID;name;location;reviewCount;rating;categories;address;Hours;GoodforKids;AcceptsCreditCards;Parking;Attire;GoodforGroups;PriceRange;TakesReservations;Delivery;Takeout;WaiterService;OutdoorSeating;WiFi;GoodFor;Alcohol;NoiseLevel;Ambience;HasTV;Caters;WheelchairAccessible;webSite;phoneNumber;filReviewCount;totalReviews;picturesLinksArray;collegeScore;dateScore;wineScore;beerScore;longitute;latitude;fullAddress
JnT3w2BDpaQpbBP76pyYew;Anotheroom;Anotheroom - TriBeCa - New York, NY;97;4;Nightlife, Bars, Lounges, METADATA;249 W Broadway (between Beach St & Moore St) New York, NY 10013 Neighborhood: TriBeCa;Mon, Sun 5 pm - 2 am Tue-Sat 5 pm - 4 am;;Yes;Street;;Yes;$$;;;;;Yes;;;Beer & Wine Only;Quiet;Intimate;No;;Yes;http://www.theotheroom.com;(212) 226-1418;5;163;['https://s3-media0.fl.yelpcdn.com/bphoto/plPzl8vlc1AVYByydKjfdw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LKPexc1rgv4DFvzW_ksDuQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/xUHAtOb4quFgDhFdWhLZ9g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/duyuEztISztCgljiZ6EnyQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/kFsxE7LVVComNifeV4jK7g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/EJ20VWAASo9NPmwB4kHwAA/l.jpg'];0.006134969325153374;0.22699386503067484;0.44785276073619634;0.5828220858895705;-74.0055821;40.7198176;Anotheroom, 249, West Broadway, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10012, United States
RW-v9cm9rQZS9cSihuXfvw;Brandy Library;Brandy Library - TriBeCa - New York, NY;243;4;Restaurants, American (New), Nightlife, Bars, Lounges, Wine Bars, METADATA;25 N Moore St (between Hudson St & Varick St) New York, NY 10013 Neighborhood: TriBeCa;Mon-Wed, Sun 5 pm - 2 am Thu-Sat 4 pm - 4 am;No;Yes;Street;Dressy;No;$$$;Yes;No;No;Yes;Yes;No;Late Night;Full Bar;Quiet;Classy;No;No;Yes;http://www.brandylibrary.com/;(212) 226-5545;25;658;['https://s3-media0.fl.yelpcdn.com/bphoto/h3tDr4XrffDHvk5PAJrgaA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/3-Qc9oCqRXJPfyonxjr88g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_b8rSmEnT0Q4tNZkdkTumg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/0fDKS4XiwhIvSnN1SA0yDg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/c9Nr9MjRA4T-P6HMZ6h1XA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/745pwDw2lJ7gENHEQlqwFA/l.jpg'];0.004559270516717325;0.12158054711246201;0.03951367781155015;0.0243161094224924;-74.007213;40.7199472;Brandy Library, 25, North Moore Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States
SjG7CnTIuUBIo9T4BThkGQ;Employees Only;Employees Only - West Village - New York, NY;476;4;Nightlife, Bars, Lounges, Restaurants, Seafood, METADATA;510 Hudson St (between 10th St & Christopher St) New York, NY 10014 Neighborhood: West Village;Mon-Sun 6 pm - 3:30 am;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Full Bar;Loud;Classy, Trendy;No;No;Yes;http://www.employeesonlynyc.com;(212) 242-3021;43;1573;['https://s3-media0.fl.yelpcdn.com/bphoto/DYmz8eh42wWGxw4xEYpL8w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/lP5SRxIclr7u76iYdzj7Sw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/crmTcRKyGRCpq0Lw2-Fp5A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/vgJCA57tGYR1ynFAcbpjZw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/gI_elgXglMAcd4P92w4-VA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/efViJup2JZe8iv1egGLDDg/l.jpg'];0.00572155117609663;0.056579783852511126;0.029879211697393517;0.009535918626827717;-74.0060767;40.7334339;Employees Only, 510, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States
QMJgzC7CyKz_8IOMQW6sow;Salon de Ning;Salon de Ning - Midtown West - New York, NY;91;3,5;Nightlife, Bars, Lounges, METADATA;700 5th Ave 23rd Fl (between 54th St & 55th St) New York, NY 10019 Neighborhoods: Midtown West, Midtown East;Mon-Thu 5 pm - 12 am Fri-Sat 5 pm - 1 am;;Yes;Street;;Yes;$$$$;;;;;Yes;;;Full Bar;Average;Romantic, Classy, Trendy, Upscale;No;;Yes;http://newyork.peninsula.com/pny/d…;(212) 956-2888;2;214;['https://s3-media0.fl.yelpcdn.com/bphoto/bDkaT_MMgMvyyuo5c_cGNA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/90EZLrinuihgsxAAuFRlHA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/L8iHSOg1ySlwMjtgSc_qtA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_L1Ybl50HT59g7dYVImSbA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/aZT-rKMfL2t4I0XcE1mXog/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/kE8cf_TMI5HG_cZqWS9LOQ/l.jpg'];0.0;0.04672897196261682;0.04205607476635514;0.02336448598130841;-73.9751953;40.7616016;Salon de Ning, 700, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States
wJ9VnRlrJJP5QnVohBDjoA;Russian Vodka Room;Russian Vodka Room - Midtown West - New York, NY;224;4;Nightlife, Bars, Lounges, Restaurants, Russian, Arts & Entertainment, Jazz & Blues, METADATA;265 W 52nd St (between 8th Ave & Broadway) New York, NY 10019 Neighborhoods: Midtown West, Theater District;Mon-Thu 4 pm - 12 am Fri-Sun 4 pm - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Full Bar;Average;Intimate;No;;Yes;http://www.russianvodkaroom.com/;(212) 307-5835;14;580;['https://s3-media0.fl.yelpcdn.com/bphoto/ck4fnLOULr15WWYeEj3_nw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/2LQbIOZIUEz_iUDN_WlYpg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/tBcEjJsfMaFhwTifr2EYxg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ZpQgovQwAw-antbf-vaizA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/8NR6La0Knl7hbuJT0gmGiA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dwtoEBBWKS1_Ks_SSKxKZg/l.jpg'];0.005172413793103448;0.034482758620689655;0.020689655172413793;0.022413793103448276;-73.9847984;40.7634867;Russian Vodka Room, 265, West 52nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States
hRZyaQ80R9s9ztEBDJqiuw;Essex;Essex - Lower East Side - New York, NY;854;3,5;Restaurants, Breakfast & Brunch, Nightlife, Bars, American (New), METADATA;120 Essex St (between Rivington St & Delancey St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Tue 5 pm - 12 am Wed 5 pm - 12:30 am Thu 5 pm - 1 am Fri 5 pm - 3 am Sat 11 am - 3 am Sun 11 am - 12 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Brunch;Full Bar;Loud;Trendy, Casual;Yes;No;Yes;http://www.essexnyc.com/;(212) 533-9616;61;2187;['https://s3-media0.fl.yelpcdn.com/bphoto/x517EZb86eO6fnELCr4Z2g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/c94q3pUHBCB50l4mCAgpcA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/NaF9UwAGVhg625qZ4hXevw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/bzAp1wMu0it_lm0mnWrneg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/26RePYP0aaEW2dmJ6IvRqw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/EkT-EZkEOJxaU7lEFnriiA/l.jpg'];0.006401463191586648;0.025605852766346592;0.027434842249657063;0.013260173754000914;-73.9874236;40.7183982;Essex Street, Delancey Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States
uySBzNl8nhXex1mAWIjX3Q;Nublu;Nublu - East Village - New York, NY;72;4;Nightlife, Bars, Arts & Entertainment, Music Venues, METADATA;62 Ave C New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Sun 7 pm - 4 am;No;No;Street;;Yes;$$;;;;;Yes;;;Full Bar;Very Loud;Casual;No;;No;http://www.nublu.net;(646) 546-5206;10;89;['https://s3-media0.fl.yelpcdn.com/bphoto/u8_j-2SWR8zhO_eZM3f4Kg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/baekwmy3AUq5RB8d-v9M9g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/gd-rxkQr6R8KevLUTWK2NQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/MhGoSk_H0OIHB8ONJO_OdQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/EXAUPcvqCHYbaAQXzvwlag/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/AynlHjX6JkpVaMoDWXYmDg/l.jpg'];0.0;0.02247191011235955;0.033707865168539325;0.06741573033707865;-73.979784;40.7225383;Nublu Classic, 62, Avenue C, Alphabet City, East Village, Manhattan, New York County, City of New York, New York, 10009, United States
E2zKMwHhz4--dyplQ7gf8A;Pappardella;Pappardella - Upper West Side - New York, NY;143;3,5;Restaurants, Italian, Gluten-Free, Nightlife, Bars, Wine Bars, METADATA;316 Columbus Ave Ste 1 (between 74th St & 75th St) New York, NY 10023 Neighborhood: Upper West Side;Mon-Thu 12 pm - 11:30 pm Fri 12 pm - 12 am Sat 11:30 am - 12 am Sun 11:30 am - 11 pm;Yes;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;No;Dinner;Full Bar;Average;Romantic, Casual, Intimate;No;Yes;Yes;http://www.pappardella.com;(212) 595-7996;50;711;['https://s3-media0.fl.yelpcdn.com/bphoto/2z60tUOMvB_w1g_wUKhaNw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/XhlqV5jVUSDRJ8vEFKtSFg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/BqcTdlrI9kiherd7HGLqAw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/HkRqqt_OvJNVmCr_3J19fw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/27nwDD6r0XWbWXxNwcgsPQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/H3RwC1_S9hMETZ_xx9_8xw/l.jpg'];0.0028129395218002813;0.03234880450070324;0.14767932489451477;0.0028129395218002813;-73.9776644;40.7793384;Pappardella, 316, Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States
6FIzpXy82HBT3KZaiA38-Q;Amity Hall;Amity Hall - Greenwich Village - New York, NY;184;3,5;Restaurants, Burgers, Nightlife, Bars, Pubs, METADATA;80 W 3rd St (between Thompson St & Sullivan St) New York, NY 10012 Neighborhood: Greenwich Village;Mon, Sun 12 pm - 2 am Tue-Sat 12 pm - 4 am;No;Yes;Garage, Street, Private Lot;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;;Dinner;Full Bar;Average;Casual;Yes;;Yes;http://www.amityhallnyc.com;(212) 677-2290;20;444;['https://s3-media0.fl.yelpcdn.com/bphoto/3FjtGIZER6Uwl_wSkuUijw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/5tWxn99cwlpaum1777g7ag/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/p-BS2l1jUvpq1HrhXXtEEw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/6WyZGomBXCJnIJFNZ2gquQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/kIqND1WRaoqKRF-RmTvzxw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/pTcmGk6dPaqkfgkFUmDwjQ/l.jpg'];0.05855855855855856;0.013513513513513514;0.006756756756756757;0.4369369369369369;-73.99892166638799;40.72963435;Amity Hall, 80, West 3rd Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States
RtN5ETLqYiMqhr71fu6cpg;Rockwood Music Hall;Rockwood Music Hall - Lower East Side - New York, NY;178;4,5;Arts & Entertainment, Music Venues, Nightlife, Bars, METADATA;196 Allen St (between 1st Ave & Stanton St) New York, NY 10002 Neighborhood: Lower East Side;;No;Yes;Street;;No;$$;;;;;No;;;Full Bar;Average;Hipster, Intimate;No;;Yes;http://www.rockwoodmusichall.com;(212) 477-4155;21;438;['https://s3-media0.fl.yelpcdn.com/bphoto/vdHBSgqGa0zI8l2utH57KQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_Uy_PHlymZebCEVIF4pXog/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/m9rcNKXIuGk_FED-1RN_6A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/aXFQHQ-k6fz9z5ghPhX5BA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/T0JV8F5D6J4QU3K7AJs3Qw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/eXfeBRXRHI5xyo02BRHFwg/l.jpg'];0.00228310502283105;0.03881278538812785;0.0776255707762557;0.09817351598173515;-73.9885122;40.7224743;Rockwood Music Hall, 196, Allen Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States
8UcUkOgoIls-HEwy-ABzUA;Joe's Pub;Joe's Pub - NoHo - New York, NY;124;3,5;Arts & Entertainment, Music Venues, Nightlife, Bars, Pubs, METADATA;425 Lafayette St (between 4th St & Astor Pl) New York, NY 10003 Neighborhood: NoHo;Mon, Thu-Sat 6 pm - 2 am Tue-Wed 6 pm - 12 am Sun 6 pm - 11:30 pm;No;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Loud;Romantic, Classy, Intimate;No;;Yes;http://www.joespub.com;(212) 539-8778;18;274;['https://s3-media0.fl.yelpcdn.com/bphoto/HGogrn6dx0sg3y2IchvuRg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ipKrQv_YpCcnqeOv8WNIbQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/4HU0-B0xmfJaNO2T0gz5pw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/t5-3htPDxI4N9GO542mREA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/4NakTSxrnLbP97VeiaO7Jg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/_Xrq9y1qIgJlWrnq-nCW0A/l.jpg'];0.0;0.06569343065693431;0.058394160583941604;0.06204379562043796;-73.9917737;40.7290966;joe’s pub, Lafayette Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States
tb4jjBjjyVmoaVvdcj2HEA;Von;Von - NoHo - New York, NY;238;3,5;Nightlife, Bars, Dance Clubs, METADATA;3 Bleecker St (between Bowery & Elizabeth St) New York, NY 10012 Neighborhood: NoHo;Mon 5 pm - 4 am Tue-Sun 3 pm - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Hipster, Casual;No;;Yes;http://www.vonbar.com;(212) 473-3039;8;335;['https://s3-media0.fl.yelpcdn.com/bphoto/CuxwB8BtM4wUkBJPwPvIUg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/qY-U8SdFbe_NnW0AQ032sw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/rqyOBMZCWI5Y0Fg9tRIB5A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/rBG9zAMwBpgXyPd5ywzZaA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/H4vNMRAsaRHxAYPoZedAig/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/fJxS88blTO5Qwm3G5wvh3A/l.jpg'];0.011940298507462687;0.09253731343283582;0.19701492537313434;0.13134328358208955;-73.9926303;40.7254448;Von, 3, Bleecker Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States
LppKzOZ2ZGmD7GrP5JAh5Q;The Box;The Box - Lower East Side - New York, NY;160;3,5;Restaurants, Arts & Entertainment, Performing Arts, Nightlife, Bars, Lounges, METADATA;189 Chrystie St (between Delancey St & Rivington St) New York, NY 10002 Neighborhood: Lower East Side;Tue-Sat 11 pm - 4 am;No;Yes;Street;Dressy;Yes;$$$$;Yes;No;No;Yes;No;No;Late Night;Full Bar;Very Loud;Classy;No;No;Yes;http://www.theboxnyc.com;(212) 982-9301;38;414;['https://s3-media0.fl.yelpcdn.com/bphoto/ubo_30AK-fNgv3cElVIJBg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/D7HujJJoSjmDVd4wsFUfqw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VVwZ4VHiQGRj9RWk6nLYcA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/WkjeWdwSPjGZBMoDqs0zZQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/bN6qqUK5EvGN5aYE_2NMWw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/i1N3IMz1kpp8VyVb2MsrYw/l.jpg'];0.004830917874396135;0.01932367149758454;0.014492753623188406;0.007246376811594203;-73.9922775;40.7218957;The Box, Freeman Alley, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States
FqRul4l8Vea_b1x6ggRrJw;Soho House;Soho House - West Village - New York, NY;124;3,5;Restaurants, Nightlife, Bars, Lounges, METADATA;29 9th Ave (between 13th St & 14 St) New York, NY 10014 Neighborhoods: West Village, Meatpacking District;;No;Yes;Street;Dressy;Yes;$$$$;Yes;No;No;Yes;Yes;Free;Late Night;Full Bar;Average;Trendy;Yes;Yes;Yes;http://sohohouseny.com;(212) 627-3647;11;264;['https://s3-media0.fl.yelpcdn.com/bphoto/hcK2Q5mdDIHprIPr2XA55w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/4edRaO6ftiZiqsppI7fpqw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/a4qwjHLSQB3pZckbqSLGSQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/kViHBmbad3w1js8SqJEnwQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/mdhLZzYBhf17vwazYQ7WjQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Zdj8goKiu1_ChXSyMNBM1A/l.jpg'];0.007575757575757576;0.01893939393939394;0.03787878787878788;0.022727272727272728;-74.00603121651491;40.740586050000005;Soho House New York, West 13th Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States
2omGjYIPB0N8oNwws6ZdJA;SPiN;SPiN - Flatiron - New York, NY;139;3,5;Active Life, Sports Clubs, Nightlife, Bars, Sports Bars, METADATA;48 E 23rd St (between 5th Ave & East 23rd St) New York, NY 10010 Neighborhood: Flatiron;Mon 11 am - 12 am Tue-Thu 11 am - 2 am Fri-Sat 11 am - 4 am Sun 11 am - 10 pm;No;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;Trendy;Yes;;No;http://www.spingalactic.com;(212) 982-8802;17;589;['https://s3-media0.fl.yelpcdn.com/bphoto/yqrjbmfpRD_Xk8XhgEeE_g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/8ZlikAwR6HCKotamAwGR_Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/-YwGVpeOKNiYFV9bVEMGUQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/XNKLCxFoW0wrE20Zfj-zTw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/nqi_Le68c8fl0PL6pSwabg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ElpfsLQoMfztKSMAGfPjJQ/l.jpg'];0.013582342954159592;0.044142614601018676;0.022071307300509338;0.0865874363327674;-73.9870432;40.7402786;Spin, 48, East 23rd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States
bOHWY14f1u8rR1t2ggmbYw;B Cafe;B Cafe - Yorkville - New York, NY;138;4;Nightlife, Bars, Restaurants, Belgian, METADATA;240 E 75th St (between 3rd Ave & 2nd Ave) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;Mon-Sun 5 pm - 11 pm Sat-Sun 11:30 am - 4 pm;No;Yes;Street;Casual;No;$$;Yes;No;No;Yes;Yes;No;Dinner, Brunch;Full Bar;Average;Casual, Intimate;No;No;No;http://www.bcafe.com/;(212) 249-3300;14;473;['https://s3-media0.fl.yelpcdn.com/bphoto/ifg1ZGeqRXye3k7ezm_zhg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/sOOmmR-yP5lF_cGfNaNRbw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/0p1QmQwyzsEcYZNBlQNJAQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/wtn8qfnRJkZ7IV30InsUcA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/H1ICZZlzGMJn6rsPNIxYNQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/3DU2xZS3JpiBqvF2eP8nzA/l.jpg'];0.0;0.048625792811839326;0.07610993657505286;0.39957716701902746;-73.9576006;40.7708948;B. Cafe, 240, East 75th Street, Lenox Hill, Manhattan, New York County, City of New York, New York, 10021, United States
wKxir9c-sdzfWsMYxrRAJA;Legends New York City;Legends New York City - Midtown West - New York, NY;108;3,5;Nightlife, Bars, Sports Bars, Restaurants, American (New), METADATA;6 W 33rd St (between 5th Ave & Broadway) New York, NY 10001 Neighborhoods: Midtown West, Koreatown;;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;Free;Late Night, Dinner;Full Bar;Average;Casual;Yes;No;Yes;http://www.legends33.com;(212) 967-7792;22;462;['https://s3-media0.fl.yelpcdn.com/bphoto/pDoRUCzDeh4sYLSadLm5AA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/KOYw0Lzeiojb4zdj9DwFMQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/x8tIC0hTF8ZAoGDZVuefdQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/xP3J8N4B7ka0p1eTFTsd7A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Nfgui91-yNlYQir6vmMxaA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QZDK5NrNbeg3sY2ISCAlBg/l.jpg'];0.02813852813852814;0.015151515151515152;0.010822510822510822;0.16666666666666666;-73.8947412;40.7506079;Legends, 35th Avenue, Jackson Heights, Queens, City of New York, New York, 11368, United States
42eG3oJ2tv9Vv-32QP51Lg;Art Bar;Art Bar - West Village - New York, NY;220;3,5;Nightlife, Bars, Lounges, Restaurants, American (Traditional), METADATA;52 8th Ave (between Jane St & West 4th St) New York, NY 10014 Neighborhood: West Village;Mon-Sun 4 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;No;Late Night;Full Bar;Average;Intimate;Yes;No;Yes;http://www.artbar.com/;(212) 727-0244;13;552;['https://s3-media0.fl.yelpcdn.com/bphoto/SLX0aayebMUcILlBhOmK8Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/P5TakXDhM7iDQBkbJOchTw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/0XC3i_0h5p0LdLfI0riTWw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Oz3cKchWTD6vFxbD5pTUBA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ndndHM_sI-wbUpYl4b6RAA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/9_BPwQb5pvAuWD7H9GONGg/l.jpg'];0.02717391304347826;0.1213768115942029;0.1068840579710145;0.11231884057971014;-74.0035172;40.7384967;Art Bar, 52, 8th Avenue, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10011, United States
e213aUxlMxh2F_vpTa-zjA;Biddy's Pub;Biddy's Pub - Yorkville - New York, NY;33;4;Nightlife, Bars, Pubs, METADATA;301 E 91st St (between 2nd Ave & 1st Ave) New York, NY 10128 Neighborhoods: Yorkville, Upper East Side;;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Average;;Yes;;Yes;http://www.biddysnyc.com/;(212) 534-4785;9;109;['https://s3-media0.fl.yelpcdn.com/bphoto/lBBvhJFj7wWCBuw8Y3fzPA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/xcZe0BX0hzT6AcWa5ge6fQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/o7gya4qQMKtw-_gvsUOKjQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/VU_qosSkx3HPveNFtcnnZg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/RkswhbERRLWXh2YEibJrRA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/OSGbDPBi3qCLXYrNfSi_gw/l.jpg'];0.0;0.01834862385321101;0.01834862385321101;0.1926605504587156;-73.9490049;40.7810045;Biddy's Pub, 301, East 91st Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States
RzKR9QcYP03EQ_8DxTxowg;Barrio Chino;Barrio Chino - Lower East Side - New York, NY;478;4;Restaurants, Mexican, Nightlife, Bars, METADATA;253 Broome St (between Ludlow St & Orchard St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Thu 11:30 am - 1 am Fri 11:30 am - 2 am Sat 10 am - 2 am Sun 10 am - 1 am;No;Yes;Street;Casual;No;$$;Yes;No;Yes;Yes;No;No;Dinner;Full Bar;Average;Hipster, Casual;No;No;No;http://www.barriochinonyc.com;(212) 228-6710;49;1174;['https://s3-media0.fl.yelpcdn.com/bphoto/r0uBfMr3JdlP9aJUfQ7K4w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/XD0RCWsICfxhbppbuc9HwA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/UBpAOlCUWiikEgAuqXC7NA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/fNFqIIpvsgu792enW8a1xw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dpaRqPZD6xqDZo2ZfOyjnQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QMiMYGv3DaPM_d-_EdQZaQ/l.jpg'];0.0017035775127768314;0.05281090289608177;0.008517887563884156;0.026405451448040886;-73.9900046;40.7179623;Barrio Chino, 253, Broome Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States
