restaurantID;name;location;reviewCount;rating;categories;address;Hours;GoodforKids;AcceptsCreditCards;Parking;Attire;GoodforGroups;PriceRange;TakesReservations;Delivery;Takeout;WaiterService;OutdoorSeating;WiFi;GoodFor;Alcohol;NoiseLevel;Ambience;HasTV;Caters;WheelchairAccessible;webSite;phoneNumber;filReviewCount
R0qCYlIGMhWZVCni0JZCNg;Uncorked Wine & Tapas;Uncorked Wine & Tapas - Midtown East - New York, NY;62;4;Nightlife, Bars, Wine Bars, Lounges, METADATA;344 E 59th St (at 2nd Ave) New York, NY 10022 Neighborhood: Midtown East;Mon-Sat 5 pm - 12 am;;Yes;Garage, Street;;No;$$;;;;;No;;;Full Bar;Average;Romantic, Intimate;Yes;;No;;(646) 429-8365;7
rWIy3sDOesLRzzbWf0P8fg;PKNY;PKNY - Lower East Side - New York, NY;236;4;Nightlife, Bars, METADATA;49 Essex St (between Hester St & Grand St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Thu, Sun 6 pm - 2 am Fri-Sat 6 pm - 4 am;;Yes;Street;;No;$$$;;;;;No;;;Full Bar;Loud;Hipster, Divey, Trendy;No;;No;http://pk-ny.com;(212) 777-8454;8
neHrnNsYPpRZqdXiemV-sg;The Back Room;The Back Room - Lower East Side - New York, NY;357;3,5;Nightlife, Bars, Lounges, METADATA;102 Norfolk St (between Delancey St & Rivington St) New York, NY 10002 Neighborhood: Lower East Side;Tue-Wed 7:30 pm - 2:30 am Thu 7:30 pm - 3 am Fri-Sat 7:30 pm - 4 am Sun 7:30 pm - 2 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Trendy, Intimate;No;;No;;(212) 228-5098;28
tuIVmAdWWqR9sCGN-dmwog;Greenwich Treehouse;Greenwich Treehouse - West Village - New York, NY;85;4;Nightlife, Bars, Lounges, Pubs, METADATA;46 Greenwich Ave (between Charles St & Perry St) New York, NY 10011 Neighborhood: West Village;Mon-Wed 5 pm - 12 am Thu 5 pm - 1 am Fri-Sat 5 pm - 4 am Sun 3 pm - 10 pm;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Average;Divey, Casual;Yes;;No;http://www.greenwichtreehouse.com;(212) 675-0395;6
RkX5ZbP0C1RT4DvgTC3N5g;Shoolbred's;Shoolbred's - East Village - New York, NY;145;4;Nightlife, Bars, Lounges, METADATA;197 2nd Ave (between 12th St & 13th St) New York, NY 10003 Neighborhood: East Village;Mon-Sun 12 pm - 2 am;;Yes;Street;;Yes;$$;;;;;Yes;;;Full Bar;Average;Casual;No;;No;http://shoolbreds.com/;(212) 529-0340;4
ZFbSCxn8JFL7s7oDBAGdzQ;Bar 9 NYC;Bar 9 NYC - Hell's Kitchen - New York, NY;90;3,5;Nightlife, Bars, Lounges, Restaurants, American (Traditional), Dive Bars, METADATA;807 9th Ave (between 53rd St & 54th St) New York, NY 10019 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;Mon-Sun 12 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;No;Late Night;Full Bar;Average;Casual;Yes;No;Yes;http://www.bar9ny.com;(212) 399-9336;20
Tc6NTePtDLTWMMqQHwIuGg;Dempsey's Pub;Dempsey's Pub - East Village - New York, NY;105;4;Nightlife, Bars, Pubs, METADATA;61 2nd Ave (between 3rd St & 4th St) New York, NY 10003 Neighborhood: East Village;Mon-Sun 12 pm - 4 am;;Yes;Street;;Yes;$$;;;;;Yes;;;Full Bar;Average;Casual;Yes;;No;http://www.dempseyspub.com;(212) 388-0662;20
Bl6SsfkEItbmJyR0B5_6_w;Barramundi;Barramundi - Lower East Side - New York, NY;138;4;Event Planning & Services, Venues & Event Spaces, Nightlife, Bars, Lounges, METADATA;67 Clinton St (between Rivington St & Stanton St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Sun 6 pm - 4 am;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Average;Casual;Yes;;Yes;http://www.barramundiny.com;(212) 529-6999;7
L9GlASdPU4rZEc3FWCsE8Q;Wogies;Wogies - West Village - New York, NY;149;4;Nightlife, Bars, Restaurants, American (Traditional), METADATA;39 Greenwich Ave (between Charles St & Perry St) New York, NY 10014 Neighborhood: West Village;Mon-Thu, Sun 11:30 am - 2 am Fri-Sat 11:30 am - 3 am;No;Yes;Street;Casual;Yes;$$;No;Yes;Yes;Yes;Yes;No;Dinner;Full Bar;Average;Casual;Yes;No;Yes;http://www.wogies.com;(212) 229-2171;11
SGFZSz6-_E4EADWWMjXapQ;Black Door;Black Door - Chelsea - New York, NY;106;3,5;Nightlife, Bars, METADATA;127 W 26th St (between 7th Ave & Avenue Of The Americas) New York, NY 10001 Neighborhood: Chelsea;Mon-Sat 4 pm - 4 am Sun 8 pm - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;Casual;No;;Yes;;(212) 645-0215;5
hj6bHxcTRCPVhanRL5neGA;Le Lupanar;Le Lupanar - CLOSED - Lower East Side - New York, NY;64;3;Nightlife, Bars, Lounges, METADATA;103 Essex St (between Delancey St & Rivington St) New York, NY 10002 Neighborhood: Lower East Side;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Trendy;No;;Yes;;(212) 260-2036;31
7ynlM60x0RRqcaqYWt_2nA;Balkanika;Balkanika - Hell's Kitchen - New York, NY;94;3,5;Restaurants, Mediterranean, Nightlife, Bars, Wine Bars, METADATA;691 9th Ave (between 47th St & 48th St) New York, NY 10036 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;Mon-Sun 11 am - 12 am;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;No;Dinner;Beer & Wine Only;Average;Casual;No;Yes;Yes;http://www.balkanikany.com/;(212) 974-0300;30
kHaMNNDYawvEjNogLPGFJQ;McCoy's Bar;McCoy's Bar - Hell's Kitchen - New York, NY;53;3;Nightlife, Bars, Dive Bars, Restaurants, Burgers, METADATA;768 9th Ave (between 51st St & 52nd St) New York, NY 10019 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;;No;Yes;Street;Casual;No;$$;No;No;Yes;No;No;Free;Late Night;Full Bar;Quiet;;Yes;;Yes;;(212) 957-8055;10
pDMH30bLymXDCmvAfOhP1g;2A;2A - East Village - New York, NY;94;4;Nightlife, Bars, Dive Bars, METADATA;25 Ave A New York, NY 10009 Neighborhoods: East Village, Alphabet City;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Hipster;Yes;;Yes;;(212) 505-2466;4
3Aq9BydG15vq0b73cgmMYw;Blind Pig Bar & Grill;Blind Pig Bar & Grill - Gramercy - New York, NY;136;3;Nightlife, Bars, Restaurants, American (New), METADATA;233 E 14th St (between 2nd Ave & 3rd Ave) New York, NY 10003 Neighborhood: Gramercy;Mon-Sun 11 am - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;Free;Late Night;Full Bar;Very Loud;;Yes;;Yes;http://www.blindpigbar.com;(212) 209-1573;28
F1wl8rMCOnG9lD0FexC1DA;Revival;Revival - Gramercy - New York, NY;150;3,5;Nightlife, Bars, Dive Bars, METADATA;129 E 15th St (between 3rd Ave & Irving Pl) New York, NY 10003 Neighborhood: Gramercy;Mon-Wed, Sun 4 pm - 1 am Thu-Sat 4 pm - 4 am;;Yes;Street;;Yes;$$;;;;;Yes;;;Full Bar;Average;Divey, Casual;Yes;;No;http://www.revivalbarnyc.com;(212) 253-8061;6
OweYZhIl3lyybtQ6zqqdWg;119 Bar;119 Bar - CLOSED - Union Square - New York, NY;57;3,5;Nightlife, Bars, Dive Bars, METADATA;119 E 15th St (between E Union Sq & Irving Pl) New York, NY 10003 Neighborhoods: Union Square, Gramercy, Flatiron;;;No;;;Yes;$;;;;;No;;;Full Bar;Very Loud;Hipster, Divey, Trendy, Casual;Yes;;Yes;;(212) 995-5904;2
RWtMF9Edk6Af_att5au_yg;Zigolinis Pizza Bar;Zigolinis Pizza Bar - Hell's Kitchen - New York, NY;90;4;Restaurants, Pizza, Nightlife, Bars, Wine Bars, Food, Beer, Wine & Spirits, METADATA;675 9th Ave Ste A (between 46th St & 47th St) New York, NY 10036 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;Mon, Sun 12 pm - 11 pm Tue-Sat 12 pm - 4 am;No;Yes;Garage, Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;Free;Dinner;Full Bar;Average;Casual;Yes;No;Yes;http://www.pizzabarnyc.com;(212) 333-3900;15
dSTqi-b2mXb-cZhUHPezUg;Dojo Restaurant;Dojo Restaurant - NoHo - New York, NY;325;3,5;Restaurants, Japanese, Vegetarian, Nightlife, Bars, METADATA;14 W 4th St (between Greene St & Broadway) New York, NY 10012 Neighborhood: NoHo;Mon-Thu, Sun 11 am - 12 am Fri-Sat 11 am - 1 am;Yes;No;Street;Casual;Yes;$;No;No;Yes;Yes;Yes;No;Lunch, Dinner;Full Bar;Average;Casual;No;No;Yes;http://www.dojorestaurant.com;(212) 505-8934;45
Tb4J6rlRYVrJ_IL5CjbJTQ;Malachy's Donegal Inn;Malachy's Donegal Inn - Upper West Side - New York, NY;26;3,5;Nightlife, Bars, Pubs, Restaurants, American (Traditional), METADATA;103 W 72nd St Ste 5 (between Columbus Ave & Amsterdam Ave) New York, NY 10023 Neighborhood: Upper West Side;;No;Yes;Street;Casual;Yes;$$;No;No;Yes;Yes;No;No;Late Night, Dinner;Full Bar;Average;;Yes;;Yes;;(212) 874-4268;8
FWPV-2QYJ7_vcDyW8ciUFw;Cozy Cafe;Cozy Cafe - East Village - New York, NY;79;2,5;Nightlife, Bars, Hookah Bars, METADATA;43 E 1st St (between 1st Ave & 2nd Ave) New York, NY 10003 Neighborhoods: East Village, Lower East Side;Mon-Sun 11 am - 4 am;;No;Street;;Yes;$$;;;;;Yes;;;Beer & Wine Only;Average;Casual;Yes;;No;http://www.cozycafenyc.com;(212) 475-0177;82
Huy7Ji4dcvGIEwy7TMrxrw;Continental;Continental - East Village - New York, NY;408;2,5;Nightlife, Bars, METADATA;25 3rd Ave (between 2nd Ave & 9th St) New York, NY 10003 Neighborhood: East Village;;;No;Street;;Yes;$;;;;;No;;;Full Bar;Very Loud;Divey;Yes;;Yes;http://continentalnyc.com;(212) 529-6924;107
V96YbhzyAGsDByRrCWpBZA;Haru Sushi;Haru Sushi - Financial District - New York, NY;106;3;Restaurants, Japanese, Sushi Bars, Nightlife, Bars, Lounges, METADATA;1 Wall St Ct New York, NY 10005 Neighborhood: Financial District;;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;;Dinner;Full Bar;Loud;Trendy;No;Yes;No;http://www.harusushi.com;(212) 785-6850;12
3E-hq4mt0qJDz-10UjGUGg;Otto's Shrunken Head;Otto's Shrunken Head - East Village - New York, NY;215;4;Nightlife, Bars, METADATA;538 E 14th St (between Avenue A & Avenue B) New York, NY 10009 Neighborhoods: East Village, Alphabet City;;;No;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Divey;No;;Yes;http://www.ottosshrunkenhead.com;(212) 228-2240;27
FkW79yFJZWG6o-CcAtS-Gw;Wine and Roses;Wine and Roses - Upper West Side - New York, NY;93;3,5;Nightlife, Bars, Wine Bars, METADATA;286 Columbus Ave (between 73rd St & 74th St) New York, NY 10023 Neighborhood: Upper West Side;Mon-Wed 4 pm - 1 am Thu 4 pm - 2 am Fri 3 pm - 3 am Sat 2 pm - 3 am Sun 2 pm - 1 am;;Yes;Street;;No;$$;;;;;Yes;;;Beer & Wine Only;Average;Romantic, Classy, Trendy;No;;Yes;http://wineandrosesnyc.com;(212) 579-9463;16
J4pAppaiXwCkbLOGc4wHww;Raines Law Room;Raines Law Room - Flatiron - New York, NY;516;4,5;Nightlife, Bars, Lounges, METADATA;48 W 17th St (between 5th Ave & Avenue Of The Americas) New York, NY 10011 Neighborhood: Flatiron;Mon-Thu 5 pm - 2 am Fri-Sat 5 pm - 3 am Sun 7 pm - 1 am;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Quiet;Classy, Intimate;No;;No;http://www.raineslawroom.com/;;44
HUbcREzTpZnLiqVcJqXmMg;La Linea;La Linea - East Village - New York, NY;86;3,5;Nightlife, Bars, Lounges, METADATA;15 1st Ave Ste 1 (between 2nd St & Extra Pl) New York, NY 10003 Neighborhood: East Village;Mon-Wed, Sun 3 pm - 3 am Thu-Sat 3 pm - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;Casual;Yes;;Yes;http://lalinealounge.com;(212) 777-1571;5
axTcK1tPi9XhvdgAitJHpQ;Pig 'N' Whistle;Pig 'N' Whistle - Midtown West - New York, NY;32;3;Nightlife, Bars, Pubs, Restaurants, American (Traditional), METADATA;58 W 48th St (between 5th Ave & Rockefeller Plz) New York, NY 10036 Neighborhood: Midtown West;Mon-Sun 11 am - 2 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;;Late Night, Lunch, Dinner;Full Bar;Loud;;Yes;;Yes;http://thepigpub.com/;(212) 819-0095;8
OtbPn7ePP9bikQ_jXKS28A;The Stumble Inn;The Stumble Inn - Yorkville - New York, NY;171;3;Restaurants, American (Traditional), Nightlife, Bars, Pubs, METADATA;1454 2nd Ave (between 75th St & 76th St) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;Mon-Sun 11:30 am - 4 am;No;Yes;Street;Casual;Yes;$$;No;;;No;Yes;No;Late Night;Full Bar;Very Loud;Casual;Yes;No;;http://www.nycbestbar.com/stumble;(212) 650-0561;37
rcXUVZ2BATtLjSZKfHSNGg;Hooters;Hooters - Midtown West - New York, NY;135;2,5;Restaurants, American (Traditional), Nightlife, Bars, Sports Bars, Chicken Wings, METADATA;211 W 56th St (between 7th Ave & Broadway) New York, NY 10019 Neighborhood: Midtown West;;No;Yes;Street;Casual;Yes;$$;No;Yes;Yes;Yes;Yes;No;Dinner;Full Bar;Loud;Casual;Yes;Yes;Yes;http://www.hooters.com;(212) 581-5656;19
xyTEcW2viCVb13vu3iXDjA;Wicked Willy's;Wicked Willy's - Greenwich Village - New York, NY;207;3;Nightlife, Bars, Karaoke, METADATA;149 Bleecker St (between Laguardia Pl & Thompson St) New York, NY 10012 Neighborhood: Greenwich Village;Mon-Sun 4 pm - 4 am;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Very Loud;Divey, Casual;Yes;;No;;(212) 254-8592;24
_L1c-Kb19ofHNPCrvEtC5Q;Las Chicas Locas;Las Chicas Locas - Chelsea - New York City, NY;41;2,5;Restaurants, Mexican, Nightlife, Bars, Lounges, METADATA;160 W 25th St (between 7th Ave & Avenue Of The Americas) New York City, NY 10001 Neighborhood: Chelsea;Mon-Sun 6 am - 4 am;No;Yes;Street;Casual;Yes;$$$;Yes;No;Yes;Yes;Yes;Free;Late Night, Dinner;Full Bar;Average;Touristy;Yes;;Yes;http://lclny.com/;(212) 337-8301;47
ok8VAxxZLd05RNEX88GzFg;Beauty Bar;Beauty Bar - Gramercy - New York, NY;307;3;Nightlife, Bars, Dance Clubs, METADATA;231 E 14th St (between 2nd Ave & 3rd Ave) New York, NY 10003 Neighborhood: Gramercy;Mon-Thu 5 pm - 4 am Fri-Sat 7 pm - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Hipster, Divey;No;;Yes;http://thebeautybar.com/;(212) 539-1389;27
wcx4nlfZlfJWM9CjiOI6Jg;Haven;Haven - CLOSED - Midtown East - New York, NY;46;2,5;Nightlife, Bars, Lounges, Dance Clubs, METADATA;244 E 51st St (between 2nd Ave & 3rd Ave) New York, NY 10022 Neighborhood: Midtown East;;;Yes;Street;;Yes;$$$;;;;;Yes;;;Full Bar;Very Loud;;;;Yes;http://havennewyork.com;(212) 906-9066;12
7Gr0D5lPKalbHKy7oG7rKA;Epstein's Bar;Epstein's Bar - Lower East Side - New York, NY;127;3,5;Nightlife, Bars, Restaurants, American (Traditional), METADATA;82 Stanton St (between Allen St & Orchard St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Sun 11 am - 4 am;No;No;Street;Casual;Yes;$$;No;No;Yes;Yes;Yes;Free;Late Night;Full Bar;Very Loud;Casual;Yes;No;Yes;http://www.epsteinsbarnyc.com/;(212) 477-2232;10
_iANsfwt0siGpQKzO70ptA;Dark Room;Dark Room - Lower East Side - New York, NY;169;3;Nightlife, Bars, Lounges, METADATA;165 Ludlow St (between Houston St & Stanton St) New York, NY 10002 Neighborhood: Lower East Side;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;Hipster;No;;No;;(212) 353-0536;18
i9W3EVA6FjB6lWWSEmhndA;Sake Bar Decibel;Sake Bar Decibel - East Village - New York, NY;491;4;Nightlife, Bars, Restaurants, Japanese, METADATA;240 E 9th St (between Stuyvesant St & 2nd Ave) New York, NY 10003 Neighborhood: East Village;Mon-Sat 6 pm - 3 am Sun 6 pm - 1 am;No;Yes;Street;Casual;No;$$;No;No;No;Yes;No;No;Late Night;Full Bar;Average;Casual, Intimate;No;No;No;http://www.sakebardecibel.com;(212) 979-2733;25
SD3dEkAzAi3WZeUaVSOx-w;Josie Woods Pub;Josie Woods Pub - Greenwich Village - New York, NY;73;3,5;Restaurants, Nightlife, Bars, Pubs, METADATA;11 Waverly Pl (between Mercer St & Greene St) New York, NY 10003 Neighborhood: Greenwich Village;;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;No;Late Night;Full Bar;Quiet;;Yes;Yes;No;http://www.josiewoods.com;(212) 228-6806;3
iFvDZ-vNGbeAbpFaMnhW2A;Nowhere;Nowhere - East Village - New York, NY;81;3,5;Nightlife, Bars, Gay Bars, METADATA;322 E 14th St (between 1st Ave & 2nd Ave) New York, NY 10003 Neighborhood: East Village;;;No;Street;;Yes;$;;;;;No;;;Full Bar;Very Loud;;Yes;;No;http://groups.google.com/group/now…;(212) 477-4744;7
9hCd6QyoYVVIbRYkB3ClAw;The Thirsty Scholar;The Thirsty Scholar - East Village - New York, NY;102;3,5;Nightlife, Bars, Pubs, METADATA;155 2nd Ave (between 10th St & 9th St) New York, NY 10003 Neighborhood: East Village;Mon-Sun 4 pm - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;;Yes;;No;http://thethirstyscholar.com/;(212) 777-6514;12
2mRRkUsKPJS4Yyj9o0zcIw;Eastern Bloc;Eastern Bloc - East Village - New York, NY;85;3,5;Nightlife, Bars, Gay Bars, METADATA;505 E 6th St (between Avenue A & Avenue B) New York, NY 10009 Neighborhoods: East Village, Alphabet City;Thu-Sun 6 pm - 4 am;;No;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;;No;;Yes;http://www.easternblocnyc.com;(212) 777-2555;9
Xqn0p6yRdfq1IBkwEiNU_g;Phoenix;Phoenix - East Village - New York, NY;67;3,5;Nightlife, Bars, Gay Bars, METADATA;447 E 13th St (between 1st Ave & Avenue A) New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Sun 4 pm - 4 am;;No;Street;;Yes;$;;;;;No;;;Full Bar;Average;;Yes;;No;;(212) 477-9979;13
mZtNn99Dk5E96wkXb_UXeQ;Tap A Keg;Tap A Keg - Manhattan Valley - New York, NY;28;3;Nightlife, Bars, Dive Bars, METADATA;2731 Broadway (between 104th St & 105th St) New York, NY 10025 Neighborhood: Manhattan Valley;;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Average;Divey;Yes;;Yes;;(212) 749-1734;1
H1QphdrrsaB472y9HXi2Ow;Death + Company;Death + Company - East Village - New York, NY;696;4;Nightlife, Bars, Lounges, Arts & Entertainment, Music Venues, METADATA;433 E 6th St (between Avenue A & 1st Ave) New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Thu, Sun 6 pm - 1 am Fri-Sat 6 pm - 2 am;No;Yes;Street;;No;$$$;;;;;No;;;Full Bar;Average;Intimate;No;;Yes;http://www.deathandcompany.com;(212) 388-0882;44
ac0HiDQrDkQso9PNTukcWg;7A;7A - East Village - New York, NY;361;3,5;Nightlife, Bars, Restaurants, Breakfast & Brunch, Burgers, METADATA;109 Ave A New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Sun 12 am - 12 am;Yes;Yes;Street;Casual;Yes;$$;No;Yes;Yes;Yes;Yes;No;Late Night, Dinner, Breakfast, Brunch;Full Bar;Average;Casual;Yes;No;Yes;http://www.7acafe.com;(212) 475-9001;123
A1bHc9KmWwvJy6lRv1l6vQ;Blue Owl;Blue Owl - East Village - New York, NY;228;3,5;Nightlife, Bars, Lounges, Restaurants, Tapas Bars, METADATA;196 2nd Ave (between 13th St & 12th St) New York, NY 10003 Neighborhood: East Village;Mon-Thu, Sun 5 pm - 2 am Fri-Sat 5 pm - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;Yes;No;Late Night;Full Bar;Very Loud;;No;No;No;http://www.blueowlnyc.com;(212) 505-2583;41
irdD6wxrM3-N8w7WGAdqCA;Ono;Ono - CLOSED - West Village - New York, NY;111;3,5;Restaurants, Sushi Bars, Japanese, Nightlife, Bars, Lounges, METADATA;Hotel Gansevoort 18 9th Ave New York, NY 10014;;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;Yes;;Dinner;Full Bar;;;;;Yes;http://www.chinagrillmgt.com/ono;(212) 660-6766;8
dDUx1fA28ZeqMhmXrE3fiQ;Ajna Bar;Ajna Bar - West Village - New York, NY;346;3;Nightlife, Bars, Lounges, Restaurants, Asian Fusion, French, METADATA;25 Little W 12th St (between 9th Ave & Washington St) New York, NY 10014 Neighborhoods: West Village, Meatpacking District;Tue-Thu, Sun 6 pm - 2 am Fri-Sat 6 pm - 4 am;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;No;No;Late Night;Full Bar;Very Loud;Trendy;No;No;Yes;http://www.ajnabarnyc.com/;(646) 416-6002;98
Kj4Tnvwp-hHYir7hz9pEYA;Milk & Honey;Milk & Honey - Lower East Side - New York, NY;441;4,5;Nightlife, Bars, METADATA;134 Eldridge St (between Broome St & Delancey St) New York, NY 10002 Neighborhood: Lower East Side;;;No;Street;;No;$$$;;;;;No;;;Full Bar;Quiet;Intimate;No;;No;http://www.mlkhny.com;(212) 625-3397;50
C8K3kTQ2NX5mm4jzQBRVUg;Dive 75;Dive 75 - Upper West Side - New York, NY;139;3,5;Nightlife, Bars, Dive Bars, METADATA;101 W 75th St (between Columbus Ave & Amsterdam Ave) New York, NY 10023 Neighborhood: Upper West Side;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Casual;Yes;;No;http://www.divebarnyc.com/;(212) 362-7518;17
6CVtojUh1HaEYpwu6FIxeA;Mars Bar;Mars Bar - CLOSED - East Village - New York, NY;176;4;Nightlife, Bars, Dive Bars, METADATA;25 E 1st St (between Extra Pl & 2nd St) New York, NY 10003 Neighborhood: East Village;;;No;Street;;No;$;;;;;No;;;Full Bar;Very Loud;Divey;No;;No;;(212) 473-9842;24
tRZcEKBNNwiZw1_Px_POag;Smith and Mills;Smith and Mills - TriBeCa - New York, NY;130;4;Nightlife, Bars, Lounges, Restaurants, American (New), METADATA;71 N Moore St (between Hudson St & Greenwich St) New York, NY 10013 Neighborhood: TriBeCa;Mon-Wed, Sun 11 am - 2 am Thu-Sat 11 am - 3 am;No;Yes;Street;Casual;No;$$$;No;No;Yes;Yes;No;No;Late Night, Dinner;Full Bar;Average;Trendy, Intimate;No;No;Yes;http://www.smithandmills.com/;(212) 226-2515;7
f-f032ncueswI_FrSAQ6zA;RSVP;RSVP - South Village - New York, NY;89;4;Restaurants, Diners, Nightlife, Bars, Lounges, Seafood, METADATA;15 Watts St (between Avenue Of The Americas & Sullivan St) New York, NY 10013 Neighborhood: South Village;;No;Yes;Street;Dressy;Yes;$$$;Yes;;;Yes;No;;Dinner;Full Bar;Average;Trendy, Upscale;No;;;http://thersvp.com/;(212) 300-3162;7
x-53zwkCxlSuI4nih4YZ1g;Vintry Wine and Whiskey;Vintry Wine and Whiskey - Financial District - New York, NY;95;4;Nightlife, Bars, METADATA;57 Stone St (between Coenties Aly & Mill Ln) New York, NY 10004 Neighborhood: Financial District;Mon-Wed 11:30 am - 2 am Thu-Sat 11:30 am - 4 am Sun 11:30 am - 1 am;;Yes;Street;;Yes;$$$;;;;;Yes;;;Full Bar;Average;Romantic, Classy, Intimate;No;;Yes;http://www.vintrynyc.com/;(212) 480-9800;16
X_2RR5F7Bq3jos28dQuvlg;Ward III;Ward III - TriBeCa - New York, NY;187;4;Restaurants, American (New), Nightlife, Bars, Lounges, METADATA;111 Reade St (between Church St & Broadway) New York, NY 10013 Neighborhood: TriBeCa;Mon-Fri 12 pm - 4 am Sat-Sun 5 pm - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Late Night;Full Bar;Loud;Classy, Casual, Intimate;No;No;Yes;http://www.ward3tribeca.com;(212) 240-9194;13
6tGW6KMFB1rLGInE6sB3KA;Kaia Wine Bar;Kaia Wine Bar - Yorkville - New York, NY;93;4;Nightlife, Bars, Wine Bars, METADATA;1614 3rd Ave (between 90th St & 91st St) New York, NY 10128 Neighborhoods: Yorkville, Upper East Side;Mon-Wed, Sun 5 pm - 11:30 pm Thu 5 pm - 12 pm Fri 5 pm - 12:30 am Sat 3 pm - 12:30 am;;Yes;Street;;No;$$;;;;;No;;;Beer & Wine Only;Average;Romantic, Intimate;No;;;http://www.kaiawinebar.com;(212) 722-0490;14
bXhcBoI4-XhZFaSYhIepMQ;The Dove Parlour;The Dove Parlour - Greenwich Village - New York, NY;263;3,5;Nightlife, Bars, Lounges, METADATA;228 Thompson St (between Bleecker St & 3rd St) New York, NY 10012 Neighborhood: Greenwich Village;Mon-Sun 4 pm - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Romantic, Intimate;No;;No;http://www.thedoveparlour.com/;(212) 254-1435;15
AIMUnEERR6BbX2eBGHnocg;The Upholstery Store;The Upholstery Store - West Village - New York, NY;16;3,5;Nightlife, Bars, Wine Bars, METADATA;713 Washington St (between Perry St & 11th St) New York, NY 10014 Neighborhood: West Village;;;Yes;;;No;$$;;;;;No;;;Beer & Wine Only;Quiet;Romantic;No;;;;(212) 352-2300;6
9C_BdVsUHA67BIx14DDedA;The Mercury Lounge;The Mercury Lounge - Lower East Side - New York, NY;174;4;Nightlife, Bars, Dive Bars, METADATA;217 E Houston St (between Avenue A & Essex St) New York, NY 10002 Neighborhoods: Lower East Side, Alphabet City;Mon-Sun 6 pm - 3 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Very Loud;Hipster, Divey, Casual;No;;Yes;http://www.mercuryloungenyc.com;(212) 260-4700;14
1NNhyaOCUPtXKS3ktJYFWw;Village Tart;Village Tart - CLOSED - Little Italy - New York, NY;49;3,5;Restaurants, American (New), Nightlife, Bars, Wine Bars, METADATA;86 Kenmare St (between Mulberry St & Mott St) New York, NY 10012 Neighborhoods: Little Italy, Nolita;;Yes;Yes;Garage, Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;;Dessert, Lunch, Brunch;Beer & Wine Only;;;;;Yes;http://www.villagetart.com;(212) 226-4980;12
L0g4PLqpgWz0OkpGFbUTZA;Mudville 9 Saloon;Mudville 9 Saloon - TriBeCa - New York, NY;121;3,5;Restaurants, American (Traditional), Nightlife, Bars, Pubs, METADATA;126 Chambers St (between Church St & Broadway) New York, NY 10007 Neighborhood: TriBeCa;Mon-Thu 10 am - 1 am Fri-Sat 10 am - 2 am Sun 10 am - 10 pm;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;Free;Dinner;Full Bar;Loud;Casual;Yes;Yes;Yes;http://www.mudville9.com;(212) 964-9464;43
